OK
DC_TIMING,run_id=1,n=80,min_ms=6.351,max_ms=6.355,mean_ms=6.353,ina1_fail=0,ina2_fail=0,imu_fail=0
#config,Kp=70,Ki=0,Kd=110,Ko=50,ffScalePct=100,loopHz=20,Ldb_f=157,Lkv_f=178,Ldb_r=142,Lkv_r=190,Rdb_f=146,Rkv_f=155,Rdb_r=100,Rkv_r=201
#run_id,surface,pattern,t_ms,tgtL,tgtR,pwmL,pwmR,encL,encR,velL,velR,curL,curR,curRawL,curRawR,bus_mV,ax,ay,az,gx,gy,gz
1,0,1,0,30,30,252,234,0,0,0,0,512,441,5117,4412,12112,406,236,16856,-601,-41,110
1,0,1,50,30,30,279,268,4,2,4,2,548,629,5477,6290,11704,828,-1500,17346,-606,-13,-322
1,0,1,100,30,30,311,300,9,6,5,4,787,822,7872,8219,11564,2630,-188,16282,-758,128,66
1,0,1,150,30,30,331,322,18,14,9,8,921,983,9210,9830,11404,1704,-436,17720,-461,-53,-211
1,0,1,200,30,30,338,331,33,28,15,14,893,928,8926,9287,11312,3844,942,15506,-648,75,-138
1,0,1,250,30,30,344,339,52,46,19,18,916,961,9161,9609,11296,4036,-468,13594,-504,-163,-120
1,0,1,300,30,30,338,335,77,70,25,24,893,833,8924,8329,11268,3068,-576,14904,-556,47,-20
1,0,1,350,30,30,331,326,106,99,29,29,883,890,8829,8902,11300,3258,18,16782,-881,-20,61
1,0,1,400,30,30,322,313,138,132,32,33,769,733,7684,7335,11352,2028,962,17316,-529,62,217
1,0,1,450,30,30,305,298,174,168,36,36,671,664,6708,6640,11408,-470,-624,20956,-1118,486,252
1,0,1,500,30,30,290,276,212,208,38,40,559,647,5592,6473,11468,1548,1522,14482,443,-1042,353
1,0,1,550,30,30,268,255,253,250,41,42,601,529,6007,5292,11560,492,-890,16870,-950,217,370
1,0,1,600,30,30,249,235,295,293,42,43,420,482,4198,4818,11644,-366,-1174,19376,104,-174,388
1,0,1,650,30,30,225,214,339,337,44,44,334,423,3339,4236,11696,-758,376,24070,-347,189,325
1,0,1,700,30,30,206,195,383,381,44,44,297,367,2965,3672,11764,440,3138,19918,-1542,665,321
1,0,1,750,30,30,187,172,427,426,44,45,256,309,2556,3091,11816,1266,-1368,16606,-516,95,314
1,0,1,800,30,30,168,148,471,472,44,46,184,225,1834,2248,11868,7212,-1280,12248,-2933,680,335
1,0,1,850,30,30,156,133,513,516,42,44,153,197,1528,1969,11916,186,1060,13264,-477,441,699
1,0,1,900,30,30,140,117,555,559,42,43,139,173,1392,1737,11948,-1006,214,17958,-896,246,989
1,0,1,950,30,30,127,96,596,603,41,44,93,158,928,1583,11976,204,906,13586,-1368,-306,1172
1,0,1,1000,30,30,116,80,636,646,40,43,74,135,734,1355,11976,72,1172,17836,-722,57,1162
1,0,1,1050,30,30,110,66,674,688,38,42,53,114,531,1142,12012,-870,-568,16026,-215,-131,1374
1,0,1,1100,30,30,106,53,710,729,36,41,35,114,351,1141,12040,-926,1158,18626,-577,-85,1360
1,0,1,1150,30,30,102,42,745,769,35,40,25,107,250,1070,12056,-736,-1244,16642,-394,190,1556
1,0,1,1200,30,30,102,36,778,807,33,38,17,108,169,1083,12060,-664,496,16066,-341,76,1534
1,0,1,1250,30,30,102,29,810,844,32,37,11,108,110,1084,12064,-744,380,15326,-319,-112,1397
1,0,1,1300,30,30,106,27,840,879,30,35,12,116,120,1167,12068,-872,1490,17766,-1126,58,1399
1,0,1,1350,30,30,106,27,870,912,30,33,12,103,118,1033,12064,-1108,-540,19874,-690,-277,1260
1,0,1,1400,30,30,113,23,898,945,28,33,8,116,78,1163,12052,-238,434,15594,-742,-448,1235
1,0,1,1450,30,30,119,26,925,976,27,31,9,138,87,1386,12060,-158,894,14626,-718,-400,1080
1,0,1,1500,30,30,126,35,951,1004,26,28,18,142,174,1421,12056,-642,-1526,17572,-598,111,897
1,0,1,1550,30,30,135,37,976,1032,25,28,16,160,158,1603,12048,-286,1570,16090,-162,-26,751
1,0,1,1600,30,30,149,50,999,1057,23,25,31,215,308,2157,12044,-72,1728,14706,-844,-307,433
1,0,1,1650,30,30,151,57,1024,1082,25,25,36,212,359,2119,12024,74,952,15458,-501,-531,229
1,0,1,1700,30,30,161,71,1048,1105,24,23,59,227,587,2277,12016,68,1144,16746,-615,-230,14
1,0,1,1750,30,30,169,84,1072,1127,24,22,72,282,719,2824,12000,50,184,17130,-134,-455,-438
1,0,1,1800,30,30,181,98,1095,1148,23,21,104,310,1034,3105,11980,-178,120,16428,-746,24,-625
1,0,1,1850,30,30,190,114,1118,1168,23,20,116,287,1160,2875,11952,212,-1520,18686,-964,438,-800
1,0,1,1900,30,30,196,124,1142,1189,24,21,151,330,1504,3301,11932,736,358,14334,-1313,992,-1360
1,0,1,1950,30,30,200,136,1167,1210,25,21,182,339,1816,3397,11904,484,1154,15910,13,-280,-1497
1,0,1,2000,0,0,-48,-81,1193,1230,26,20,73,26,726,266,11904,2532,648,13888,-214,-167,-1482
1,0,1,2050,0,0,-66,-98,1214,1247,21,17,68,39,676,395,12076,-890,-844,16420,-565,1903,-1385
1,0,1,2100,0,0,-91,-114,1234,1262,20,15,121,61,1210,612,12040,-2116,1046,16436,658,-997,-929
1,0,1,2150,0,0,-108,-135,1251,1277,17,15,140,104,1402,1043,12024,-510,978,14864,-697,-254,-671
1,0,1,2200,0,0,-117,-141,1264,1288,13,11,179,95,1788,951,11976,-3718,-294,19796,-671,777,-463
1,0,1,2250,0,0,-120,-142,1273,1295,9,7,166,117,1653,1176,11980,-1762,-76,15844,-500,351,-56
1,0,1,2300,0,0,-115,-141,1277,1299,4,4,191,108,1907,1081,11936,-1080,18,16482,-754,28,397
1,0,1,2350,0,0,-107,-136,1277,1300,0,1,180,98,1795,981,11968,-602,56,16502,-462,-621,-28
1,0,1,2400,0,0,-107,-131,1277,1299,0,-1,135,97,1346,972,11992,-150,196,17044,-560,-1282,-177
1,0,1,2450,0,0,-107,-133,1277,1299,0,0,168,97,1674,971,11996,806,670,14462,-764,305,93
1,0,1,2500,0,0,-107,-133,1277,1299,0,0,141,97,1412,971,12000,464,-82,17788,-630,-194,57
1,0,1,2550,0,0,-107,-130,1277,1298,0,-1,143,96,1430,963,11992,418,250,16582,-401,-148,-47
1,0,1,2600,0,0,-107,-129,1277,1297,0,-1,158,96,1576,958,11992,302,226,16890,-609,21,-25
1,0,1,2650,0,0,-107,-121,1277,1294,0,-3,153,96,1524,964,11992,-82,-468,16650,-1044,717,-619
1,0,1,2700,0,0,-107,-124,1277,1293,0,-1,126,96,1259,964,12004,34,-348,17266,-349,-240,-615
1,0,1,2750,0,0,-107,-126,1277,1293,0,0,136,95,1359,956,12004,696,476,16644,-456,-516,-232
1,0,1,2800,0,0,-107,-123,1277,1292,0,-1,139,95,1390,951,11992,402,-234,16986,-653,-14,129
1,0,1,2850,0,0,-107,-115,1277,1289,0,-3,134,96,1339,961,11996,0,-450,16632,-848,398,-326
1,0,1,2900,0,0,-107,-118,1277,1288,0,-1,125,95,1252,952,12000,260,-320,17050,-467,-160,-450
1,0,1,2950,0,0,-107,-120,1277,1288,0,0,124,95,1237,957,12008,792,326,16694,-529,-190,-218
1,0,1,3000,0,0,-107,-117,1277,1287,0,-1,108,96,1081,963,11980,726,176,16674,-612,-38,171
1,0,1,3050,0,0,-107,-119,1277,1287,0,0,122,96,1214,959,12004,350,176,16748,-568,-40,100
1,0,1,3100,0,0,-107,-119,1277,1287,0,0,123,96,1232,958,11996,380,178,16714,-580,-43,116
1,0,1,3150,0,0,-107,-119,1277,1287,0,0,122,96,1214,964,12012,254,102,16802,-582,-23,96
1,0,1,3200,0,0,-107,-119,1277,1287,0,0,124,96,1233,959,12008,372,138,16718,-589,-32,115
1,0,1,3250,0,0,-107,-119,1277,1287,0,0,122,96,1214,960,12016,374,166,16730,-587,-29,112
1,0,1,3300,0,0,-107,-119,1277,1287,0,0,123,95,1227,956,12016,352,140,16760,-593,-39,100
1,0,1,3350,0,0,-107,-119,1277,1287,0,0,122,95,1222,953,12016,364,158,16704,-600,-21,112
1,0,1,3400,0,0,-107,-119,1277,1287,0,0,122,95,1219,949,12016,392,82,16806,-590,-31,121
1,0,1,3450,0,0,-107,-119,1277,1287,0,0,121,93,1207,934,11996,358,126,16776,-583,-36,105
1,0,1,3500,0,0,-107,-119,1277,1287,0,0,124,96,1237,958,11988,298,104,16754,-588,-29,102
1,0,1,3550,0,0,-107,-119,1277,1287,0,0,123,95,1224,948,11988,362,50,16748,-586,-39,106
1,0,1,3600,0,0,-107,-119,1277,1287,0,0,124,95,1235,955,12004,304,90,16844,-604,-12,112
1,0,1,3650,0,0,-107,-119,1277,1287,0,0,121,96,1211,962,12016,396,144,16718,-587,-41,110
1,0,1,3700,0,0,-107,-119,1277,1287,0,0,124,95,1235,957,12008,350,146,16762,-613,-34,109
1,0,1,3750,0,0,-107,-119,1277,1287,0,0,121,96,1206,963,12004,326,136,16796,-585,-36,113
1,0,1,3800,0,0,-107,-119,1277,1287,0,0,109,96,1085,958,12004,318,112,16736,-573,-41,107
1,0,1,3850,0,0,-107,-119,1277,1287,0,0,122,94,1216,944,12008,312,162,16784,-584,-37,107
1,0,1,3900,0,0,-107,-119,1277,1287,0,0,110,96,1095,958,12012,330,86,16738,-570,-40,103
1,0,1,3950,0,0,-107,-119,1277,1287,0,0,120,96,1201,958,12008,358,188,16718,-606,-22,114
OK
DC_TIMING,run_id=2,n=80,min_ms=6.351,max_ms=6.356,mean_ms=6.353,ina1_fail=0,ina2_fail=0,imu_fail=0
#config,Kp=70,Ki=0,Kd=110,Ko=50,ffScalePct=100,loopHz=20,Ldb_f=157,Lkv_f=178,Ldb_r=142,Lkv_r=190,Rdb_f=146,Rkv_f=155,Rdb_r=100,Rkv_r=201
#run_id,surface,pattern,t_ms,tgtL,tgtR,pwmL,pwmR,encL,encR,velL,velR,curL,curR,curRawL,curRawR,bus_mV,ax,ay,az,gx,gy,gz
2,0,1,0,30,30,252,234,1277,1288,0,0,486,430,4855,4305,12108,266,216,16890,-619,-5,114
2,0,1,50,30,30,286,272,1279,1289,2,1,565,576,5647,5760,11700,2178,-328,16406,-475,-242,-147
2,0,1,100,30,30,314,298,1284,1294,5,5,708,836,7081,8360,11532,3384,632,15820,-361,-172,99
2,0,1,150,30,30,331,318,1294,1303,10,9,830,955,8295,9553,11424,2636,128,17458,-631,-68,-316
2,0,1,200,30,30,341,333,1309,1316,15,13,962,1064,9621,10641,11340,2140,1014,17824,-560,-34,-397
2,0,1,250,30,30,344,335,1329,1335,20,19,1010,1010,10102,10105,11276,3138,1562,15466,-359,-310,-527
2,0,1,300,30,30,337,333,1355,1359,26,24,840,947,8398,9474,11300,3342,1536,16476,-534,-162,-396
2,0,1,350,30,30,325,324,1386,1388,31,29,927,820,9267,8198,11312,2960,2160,18016,-957,396,-470
2,0,1,400,30,30,310,311,1421,1421,35,33,757,664,7569,6642,11384,710,1322,17674,-823,-163,-399
2,0,1,450,30,30,296,296,1458,1457,37,36,694,687,6934,6877,11452,2232,-1532,18680,-386,149,48
2,0,1,500,30,30,276,274,1498,1497,40,40,558,546,5578,5466,11532,3252,708,15032,-446,160,124
2,0,1,550,30,30,255,257,1540,1538,42,41,526,490,5261,4900,11612,4438,370,8678,-1349,-264,283
2,0,1,600,30,30,239,231,1582,1582,42,44,422,419,4220,4197,11660,-938,-2080,17734,-37,-859,395
2,0,1,650,30,30,215,208,1626,1627,44,45,337,397,3365,3969,11720,-110,-410,15376,207,-212,557
2,0,1,700,30,30,199,187,1669,1672,43,45,276,307,2753,3070,11800,908,668,13266,-1048,-118,801
2,0,1,750,30,30,181,163,1712,1718,43,46,252,288,2519,2880,11844,256,-734,15880,-336,-344,857
2,0,1,800,30,30,167,141,1754,1764,42,46,166,254,1653,2541,11896,664,-1808,17188,-1489,110,1074
2,0,1,850,30,30,151,119,1796,1810,42,46,123,183,1230,1829,11936,1960,5064,17122,-1028,-20,1050
2,0,1,900,30,30,138,104,1837,1854,41,44,122,158,1214,1580,11972,-578,3714,19486,-1137,486,1008
2,0,1,950,30,30,127,88,1877,1897,40,43,87,137,863,1373,11996,-528,-732,16548,-658,399,1112
2,0,1,1000,30,30,117,70,1916,1940,39,43,57,119,564,1193,11984,-56,-3094,12434,-789,330,953
2,0,1,1050,30,30,105,59,1955,1981,39,41,44,111,437,1112,12036,-254,-1272,15334,-112,124,1006
2,0,1,1100,30,30,104,48,1991,2021,36,40,35,100,349,1007,12052,-1276,-2276,17896,-872,432,1136
2,0,1,1150,30,30,100,42,2026,2059,35,38,25,104,248,1039,12060,-1412,-2494,18426,-1104,633,1045
2,0,1,1200,30,30,100,35,2059,2096,33,37,17,92,167,918,12072,-2132,-422,20618,876,128,1204
2,0,1,1250,30,30,100,29,2091,2132,32,36,12,104,120,1047,12068,-1258,-1220,15718,-179,-30,1149
2,0,1,1300,30,30,100,28,2122,2166,31,34,12,92,121,926,12072,-618,174,16870,176,-338,1219
2,0,1,1350,30,30,105,29,2151,2198,29,32,11,114,112,1146,12068,-544,-3128,13270,-225,-83,1202
2,0,1,1400,30,30,113,27,2178,2230,27,32,11,131,105,1311,12068,-568,958,15956,164,-968,1350
2,0,1,1450,30,30,113,27,2206,2261,28,31,10,130,99,1299,12064,-1324,944,20408,733,-1169,1014
2,0,1,1500,30,30,123,32,2232,2290,26,29,15,150,149,1504,12060,368,864,16622,-152,-584,754
2,0,1,1550,30,30,132,40,2257,2317,25,27,22,172,219,1726,12056,-714,-120,17022,-373,151,790
2,0,1,1600,30,30,142,47,2281,2343,24,26,29,183,288,1834,12040,-298,770,19044,-901,282,504
2,0,1,1650,30,30,150,56,2305,2368,24,25,39,188,390,1883,12032,-98,1200,15414,-834,-243,177
2,0,1,1700,30,30,158,70,2329,2391,24,23,53,220,528,2205,12012,-26,454,17570,-495,-295,-144
2,0,1,1750,30,30,162,79,2354,2414,25,23,71,210,709,2098,12004,534,326,17280,-697,-59,-447
2,0,1,1800,30,30,169,92,2379,2436,25,22,88,233,879,2335,11988,70,-374,15702,-717,-268,-832
2,0,1,1850,30,30,179,110,2403,2456,24,20,114,297,1133,2976,11976,96,1334,16046,-512,-157,-951
2,0,1,1900,30,30,187,120,2427,2477,24,21,148,321,1477,3217,11948,322,-660,17104,-580,121,-1262
2,0,1,1950,30,30,191,132,2452,2498,25,21,181,330,1810,3305,11924,-246,-90,16592,-825,-23,-1688
2,0,1,2000,0,0,-57,-85,2478,2518,26,20,167,33,1665,333,11912,2086,-738,14286,-825,434,-1754
2,0,1,2050,0,0,-79,-98,2500,2534,22,16,89,53,890,531,12068,-916,-262,15684,34,1877,-1449
2,0,1,2100,0,0,-106,-120,2521,2550,21,16,125,91,1246,914,12044,-1282,730,15788,-606,-606,-1029
2,0,1,2150,0,0,-117,-131,2537,2563,16,13,158,114,1575,1142,12016,-1720,298,17694,-632,757,-775
2,0,1,2200,0,0,-128,-142,2550,2574,13,11,155,137,1545,1371,11988,-1280,422,16260,-539,2,-327
2,0,1,2250,0,0,-128,-143,2558,2581,8,7,195,149,1943,1489,11960,-1844,556,17148,-828,-183,74
2,0,1,2300,0,0,-118,-139,2560,2584,2,3,185,135,1848,1353,11956,-2940,-264,16910,-705,-281,239
2,0,1,2350,0,0,-114,-133,2560,2584,0,0,156,128,1557,1287,11976,-512,-424,16962,-601,-821,-308
2,0,1,2400,0,0,-114,-123,2560,2581,0,-3,130,128,1296,1286,11984,162,-42,16656,-520,-510,-817
2,0,1,2450,0,0,-114,-123,2560,2579,0,-2,158,126,1579,1267,11988,400,-682,17698,-620,121,-816
2,0,1,2500,0,0,-114,-110,2560,2574,0,-5,127,126,1266,1261,11992,-468,-998,17378,-721,142,-713
2,0,1,2550,0,0,-114,-113,2560,2572,0,-2,132,118,1321,1187,12004,372,-122,16350,-490,-68,-523
2,0,1,2600,0,0,-114,-111,2560,2570,0,-2,128,114,1274,1144,12004,464,38,16944,-613,-25,-554
2,0,1,2650,0,0,-114,-115,2560,2570,0,0,117,111,1168,1113,12012,1192,222,16172,-613,-107,71
2,0,1,2700,0,0,-114,-115,2560,2570,0,0,117,109,1166,1097,12008,458,64,16884,-576,-67,197
2,0,1,2750,0,0,-114,-115,2560,2570,0,0,118,109,1175,1092,12016,348,142,16774,-612,-21,244
2,0,1,2800,0,0,-114,-115,2560,2570,0,0,117,109,1167,1096,12016,428,54,16682,-595,-19,284
2,0,1,2850,0,0,-114,-115,2560,2570,0,0,138,109,1374,1097,12004,288,26,16698,-621,-26,236
2,0,1,2900,0,0,-114,-115,2560,2570,0,0,137,109,1364,1092,12000,190,38,16780,-565,-59,-40
2,0,1,2950,0,0,-114,-115,2560,2570,0,0,139,109,1384,1089,12004,308,76,16752,-582,-27,36
2,0,1,3000,0,0,-114,-115,2560,2570,0,0,137,111,1367,1114,12000,258,88,16762,-600,-24,77
2,0,1,3050,0,0,-114,-115,2560,2570,0,0,139,110,1384,1099,12004,296,42,16704,-579,-25,116
2,0,1,3100,0,0,-114,-115,2560,2570,0,0,137,109,1369,1096,12000,316,74,16768,-588,-41,142
2,0,1,3150,0,0,-114,-115,2560,2570,0,0,139,111,1385,1116,12004,352,70,16724,-586,-29,115
2,0,1,3200,0,0,-114,-115,2560,2570,0,0,137,114,1371,1142,12004,338,40,16700,-595,-29,97
2,0,1,3250,0,0,-114,-115,2560,2570,0,0,125,105,1244,1054,12004,346,86,16752,-590,-33,99
2,0,1,3300,0,0,-114,-115,2560,2570,0,0,137,91,1365,913,12004,316,42,16788,-588,-28,121
2,0,1,3350,0,0,-114,-115,2560,2570,0,0,130,94,1299,943,12004,322,42,16842,-592,-37,93
2,0,1,3400,0,0,-114,-115,2560,2570,0,0,136,96,1360,966,11996,290,50,16772,-589,-26,94
2,0,1,3450,0,0,-114,-115,2560,2570,0,0,129,97,1288,969,12004,310,66,16786,-583,-19,104
2,0,1,3500,0,0,-114,-115,2560,2570,0,0,137,98,1363,984,12004,302,72,16746,-583,-40,105
2,0,1,3550,0,0,-114,-115,2560,2570,0,0,132,99,1317,997,12004,346,70,16730,-583,-40,109
2,0,1,3600,0,0,-114,-115,2560,2570,0,0,137,103,1363,1029,12000,324,80,16778,-596,-35,97
2,0,1,3650,0,0,-114,-115,2560,2570,0,0,134,105,1334,1056,12000,314,42,16750,-580,-47,109
2,0,1,3700,0,0,-114,-115,2560,2570,0,0,137,109,1368,1088,12000,300,82,16650,-592,-30,108
2,0,1,3750,0,0,-114,-115,2560,2570,0,0,137,109,1367,1089,12000,302,92,16714,-594,-29,92
2,0,1,3800,0,0,-114,-115,2560,2570,0,0,137,109,1367,1090,12000,320,64,16718,-582,-28,111
2,0,1,3850,0,0,-114,-115,2560,2570,0,0,137,109,1367,1090,12004,314,102,16728,-604,-21,121
2,0,1,3900,0,0,-114,-115,2560,2570,0,0,123,109,1224,1094,12004,272,4,16778,-594,-26,99
2,0,1,3950,0,0,-114,-115,2560,2570,0,0,137,109,1372,1090,11996,354,102,16752,-587,-40,96
OK
DC_TIMING,run_id=3,n=80,min_ms=6.351,max_ms=6.356,mean_ms=6.353,ina1_fail=0,ina2_fail=0,imu_fail=0
#config,Kp=70,Ki=0,Kd=110,Ko=50,ffScalePct=100,loopHz=20,Ldb_f=157,Lkv_f=178,Ldb_r=142,Lkv_r=190,Rdb_f=146,Rkv_f=155,Rdb_r=100,Rkv_r=201
#run_id,surface,pattern,t_ms,tgtL,tgtR,pwmL,pwmR,encL,encR,velL,velR,curL,curR,curRawL,curRawR,bus_mV,ax,ay,az,gx,gy,gz
3,0,1,0,30,30,252,234,2560,2571,0,0,489,512,4890,5124,12104,284,54,16818,-577,-41,105
3,0,1,50,30,30,279,261,2564,2575,4,4,421,552,4210,5525,11708,3410,1840,17286,-80,6,-194
3,0,1,100,30,30,308,293,2570,2580,6,5,666,735,6656,7354,11592,2878,840,16162,-508,-157,-44
3,0,1,150,30,30,327,317,2580,2588,10,8,770,954,7695,9544,11488,2978,244,15230,-675,-34,-263
3,0,1,200,30,30,337,326,2595,2602,15,14,841,912,8404,9125,11340,2352,138,18140,-872,-18,-315
3,0,1,250,30,30,340,334,2615,2620,20,18,926,990,9255,9905,11296,2626,-184,16766,-771,414,-371
3,0,1,300,30,30,336,330,2640,2644,25,24,858,940,8574,9398,11288,3608,302,13350,-398,-307,-560
3,0,1,350,30,30,325,324,2670,2672,30,28,795,842,7951,8420,11324,3654,-94,14674,-1281,131,-270
3,0,1,400,30,30,315,313,2703,2704,33,32,900,808,8999,8079,11368,2224,-1804,17114,-817,281,-327
3,0,1,450,30,30,297,293,2740,2741,37,37,728,759,7280,7594,11440,3682,3960,18186,295,-55,-101
3,0,1,500,30,30,280,280,2779,2779,39,38,624,590,6237,5904,11528,1248,-522,17570,-654,321,222
3,0,1,550,30,30,264,258,2819,2820,40,41,526,589,5258,5890,11568,1952,2032,18834,-503,338,438
3,0,1,600,30,30,247,232,2860,2864,41,44,543,508,5431,5087,11648,1446,-980,19238,-1137,794,420
3,0,1,650,30,30,225,209,2903,2909,43,45,385,413,3849,4137,11708,1634,-1622,17806,-1094,-217,638
3,0,1,700,30,30,204,185,2947,2955,44,46,267,366,2668,3664,11788,3146,-684,16118,-1051,812,712
3,0,1,750,30,30,185,167,2991,3000,44,45,263,268,2625,2684,11844,82,1822,12798,-942,-132,460
3,0,1,800,30,30,169,143,3034,3046,43,46,208,262,2082,2624,11892,-154,-528,16346,-289,996,787
3,0,1,850,30,30,151,128,3077,3090,43,44,165,214,1651,2140,11928,-106,704,16580,-947,-442,795
3,0,1,900,30,30,137,105,3119,3135,42,45,116,175,1154,1753,11964,656,2596,14962,-319,-829,895
3,0,1,950,30,30,121,84,3161,3180,42,45,80,145,801,1450,11996,-1682,-4104,25736,-404,-159,1024
3,0,1,1000,30,30,115,71,3200,3223,39,43,54,131,542,1311,11984,-622,1196,18020,-845,233,1122
3,0,1,1050,30,30,106,57,3238,3265,38,42,38,114,373,1147,12040,-566,498,17868,-659,455,1150
3,0,1,1100,30,30,99,48,3275,3305,37,40,29,101,289,1012,12052,-362,1740,16522,1340,-352,1477
3,0,1,1150,30,30,97,38,3310,3344,35,39,18,97,180,977,12060,1292,542,12956,328,-1030,1337
3,0,1,1200,30,30,97,26,3343,3383,33,39,11,101,111,1013,12060,-568,922,14570,-951,-608,1489
3,0,1,1250,30,30,97,25,3375,3419,32,36,9,87,90,877,12076,894,2324,18212,-1292,151,1362
3,0,1,1300,30,30,101,21,3405,3454,30,35,8,105,81,1056,12076,-572,62,17346,-397,342,1533
3,0,1,1350,30,30,108,21,3433,3487,28,33,7,119,70,1193,12072,-726,988,16184,-132,417,1509
3,0,1,1400,30,30,118,24,3459,3518,26,31,8,124,78,1244,12072,564,2184,10814,220,293,1201
3,0,1,1450,30,30,123,29,3485,3547,26,29,13,136,125,1367,12060,-820,618,16388,-402,159,927
3,0,1,1500,30,30,132,37,3510,3574,25,27,19,160,192,1601,12056,-938,-772,16436,603,-535,883
3,0,1,1550,30,30,139,41,3535,3601,25,27,21,168,205,1684,12048,-286,874,16620,-207,-766,602
3,0,1,1600,30,30,146,48,3560,3627,25,26,26,207,259,2072,12036,-50,1532,16170,-552,-960,231
3,0,1,1650,30,30,153,57,3585,3652,25,25,33,200,327,2007,12028,1278,848,15308,-418,-1200,15
3,0,1,1700,30,30,160,71,3610,3675,25,23,58,238,582,2378,12020,-42,32,15948,-133,422,-69
3,0,1,1750,30,30,170,84,3634,3697,24,22,68,271,673,2717,11992,-312,-510,16392,-696,51,-802
3,0,1,1800,30,30,178,98,3658,3718,24,21,103,261,1031,2611,11976,258,608,14708,-446,-133,-876
3,0,1,1850,30,30,182,110,3683,3739,25,21,109,272,1087,2726,11960,574,54,14378,-488,-417,-1093
3,0,1,1900,30,30,185,122,3709,3760,26,21,156,282,1553,2826,11948,718,532,16962,-43,207,-1449
3,0,1,1950,30,30,194,138,3734,3780,25,20,164,309,1641,3088,11928,598,562,16712,-647,-98,-1566
3,0,1,2000,0,0,-54,-85,3760,3801,26,21,79,30,792,304,11904,-8,-8,18738,-877,609,-1687
3,0,1,2050,0,0,-76,-96,3782,3817,22,16,65,49,646,496,12064,-1972,-116,17126,44,3075,-1599
3,0,1,2100,0,0,-103,-122,3803,3834,21,17,135,84,1343,840,12052,-478,728,19626,-675,-852,-1126
3,0,1,2150,0,0,-118,-135,3820,3848,17,14,135,117,1351,1173,12012,-354,1526,16846,-923,689,-653
3,0,1,2200,0,0,-127,-143,3833,3859,13,11,164,121,1638,1217,11984,-838,76,16716,-488,-317,-232
3,0,1,2250,0,0,-127,-147,3841,3867,8,8,192,150,1919,1498,11960,-2604,-274,16962,-498,-197,514
3,0,1,2300,0,0,-117,-147,3843,3872,2,5,212,127,2114,1270,11956,-2442,302,16988,-688,71,847
3,0,1,2350,0,0,-113,-136,3843,3872,0,0,204,125,2038,1248,11960,-674,-486,17142,-698,-436,-76
3,0,1,2400,0,0,-113,-133,3843,3871,0,-1,156,124,1561,1240,11988,-604,-178,16760,-506,-868,-447
3,0,1,2450,0,0,-113,-128,3843,3869,0,-2,130,123,1293,1234,11992,424,382,16560,-445,-625,-543
3,0,1,2500,0,0,-113,-122,3843,3866,0,-3,131,120,1311,1201,11956,-394,-544,16306,-690,120,-206
3,0,1,2550,0,0,-113,-122,3843,3864,0,-2,129,102,1285,1025,12004,190,-610,17288,-577,-221,-723
3,0,1,2600,0,0,-113,-120,3843,3862,0,-2,147,102,1464,1018,11996,482,230,16850,-503,5,-537
3,0,1,2650,0,0,-113,-114,3843,3859,0,-3,137,103,1372,1032,11996,700,102,16170,-525,-5,-282
3,0,1,2700,0,0,-113,-117,3843,3858,0,-1,138,103,1376,1035,12004,856,1146,16068,-623,-22,-367
3,0,1,2750,0,0,-113,-119,3843,3858,0,0,125,105,1249,1049,12020,632,-352,17036,-619,-34,80
3,0,1,2800,0,0,-113,-119,3843,3858,0,0,143,105,1431,1054,12000,422,162,16598,-564,-52,272
3,0,1,2850,0,0,-113,-119,3843,3858,0,0,144,105,1436,1054,12000,290,30,16740,-600,-32,311
3,0,1,2900,0,0,-113,-119,3843,3858,0,0,141,105,1410,1051,11996,280,100,16830,-612,-16,340
3,0,1,2950,0,0,-113,-119,3843,3858,0,0,143,105,1430,1052,12000,-30,40,16720,-520,-15,137
3,0,1,3000,0,0,-113,-119,3843,3858,0,0,142,105,1419,1050,12004,378,134,16570,-591,-45,107
3,0,1,3050,0,0,-113,-119,3843,3858,0,0,144,105,1436,1054,12000,306,78,16678,-579,-33,123
3,0,1,3100,0,0,-113,-119,3843,3858,0,0,142,105,1417,1056,12000,280,106,16768,-587,-40,98
3,0,1,3150,0,0,-113,-119,3843,3858,0,0,127,105,1265,1053,12000,226,114,16742,-589,-27,103
3,0,1,3200,0,0,-113,-119,3843,3858,0,0,141,105,1412,1054,12004,220,112,16758,-595,-24,113
3,0,1,3250,0,0,-113,-119,3843,3858,0,0,143,105,1425,1054,12004,230,74,16778,-597,-28,113
3,0,1,3300,0,0,-113,-119,3843,3858,0,0,142,105,1417,1050,12008,232,104,16714,-602,-24,104
3,0,1,3350,0,0,-113,-119,3843,3858,0,0,128,105,1277,1051,12004,218,102,16748,-591,-29,111
3,0,1,3400,0,0,-113,-119,3843,3858,0,0,142,105,1414,1054,12000,254,124,16670,-572,-40,101
3,0,1,3450,0,0,-113,-119,3843,3858,0,0,128,105,1273,1055,12004,300,84,16782,-600,-35,110
3,0,1,3500,0,0,-113,-119,3843,3858,0,0,141,105,1412,1054,12004,226,10,16794,-586,-21,99
3,0,1,3550,0,0,-113,-119,3843,3858,0,0,131,105,1310,1055,11996,176,112,16734,-583,-39,101
3,0,1,3600,0,0,-113,-119,3843,3858,0,0,142,105,1414,1057,12000,292,10,16782,-586,-41,111
