4 -5 0 0
OK
0 0 0 0
OK
DC_TIMING,run_id=1,n=80,min_ms=6.351,max_ms=6.355,mean_ms=6.353,ina1_fail=0,ina2_fail=0,imu_fail=0
#config,Kp=70,Ki=0,Kd=110,Ko=50,ffScalePct=100,loopHz=20,Ldb_f=157,Lkv_f=178,Ldb_r=142,Lkv_r=190,Rdb_f=146,Rkv_f=155,Rdb_r=100,Rkv_r=201
#run_id,surface,pattern,t_ms,tgtL,tgtR,pwmL,pwmR,encL,encR,velL,velR,curL,curR,curRawL,curRawR,bus_mV,ax,ay,az,gx,gy,gz
2,2,2,3900,-50,-50,-196,-167,7457,7256,-52,-51,214,275,2133,2748,11788,258,2444,17322,-221,-164,404
2,2,2,3950,-50,-50,-196,-166,7406,7205,-51,-51,240,287,2397,2872,11788,-2072,258,18870,-883,-9,675
OK
DC_TIMING,run_id=3,n=80,min_ms=6.353,max_ms=6.358,mean_ms=6.356,ina1_fail=0,ina2_fail=0,imu_fail=0
#config,Kp=70,Ki=0,Kd=110,Ko=50,ffScalePct=100,loopHz=20,Ldb_f=157,Lkv_f=178,Ldb_r=142,Lkv_r=190,Rdb_f=146,Rkv_f=155,Rdb_r=100,Rkv_r=201
#run_id,surface,pattern,t_ms,tgtL,tgtR,pwmL,pwmR,encL,encR,velL,velR,curL,curR,curRawL,curRawR,bus_mV,ax,ay,az,gx,gy,gz
3,2,2,0,50,50,316,293,6615,5928,0,0,733,898,7322,8977,11968,346,118,16888,-603,-27,120
3,2,2,50,50,50,342,330,6627,5937,12,9,697,1110,6970,11095,11424,1312,-96,16566,-91,-106,295
3,2,2,100,50,50,331,337,6657,5960,30,23,916,887,9151,8872,11292,520,-1434,17548,-723,82,590
3,2,2,150,50,50,316,332,6699,5995,42,35,816,782,8151,7814,11308,878,-846,17120,-462,123,401
3,2,2,200,50,50,310,332,6746,6036,47,41,802,736,8017,7362,11364,1088,584,16614,-918,262,504
3,2,2,250,50,50,307,333,6795,6080,49,44,904,633,9036,6332,11384,2424,-692,16346,-374,-89,801
3,2,2,300,50,50,351,370,6832,6116,37,36,1113,1364,11128,13642,11336,4600,-3368,19144,-704,147,337
3,2,2,350,50,50,412,418,6857,6144,25,28,2147,2584,21462,25843,10972,3748,116,17052,-875,266,1362
3,2,2,400,50,50,408,406,6893,6184,36,40,2030,1994,20294,19936,10072,5560,-426,18710,-181,310,681
3,2,2,450,50,50,392,392,6939,6232,46,48,1812,1420,18116,14197,10632,1006,-2164,15538,346,-98,403
3,2,2,500,50,50,376,381,6991,6284,52,52,1120,950,11194,9499,10996,1242,-2952,18344,-651,649,309
3,2,2,550,50,50,363,361,7046,6341,55,57,845,819,8445,8188,11220,6742,-7292,11486,-2683,2027,496
3,2,2,600,50,50,346,341,7104,6401,58,60,844,831,8440,8306,11272,2558,-530,14790,-1405,1080,742
3,2,2,650,50,50,328,320,7164,6463,60,62,692,704,6911,7035,11384,-350,172,20794,1485,59,925
3,2,2,700,50,50,307,300,7226,6526,62,63,553,607,5521,6064,11436,-2668,-1662,21382,-701,-2068,606
3,2,2,750,50,50,287,271,7289,6592,63,66,548,543,5472,5431,11508,4196,-1296,17344,-491,-103,834
3,2,2,800,50,50,269,249,7352,6658,63,66,428,462,4273,4619,11568,-1162,-5934,18182,-337,231,985
3,2,2,850,50,50,248,223,7416,6725,64,67,329,360,3287,3594,11648,1008,3576,12076,-840,-342,778
3,2,2,900,50,50,225,200,7481,6792,65,67,287,323,2867,3230,11700,-188,2808,21968,-804,-796,1041
3,2,2,950,50,50,212,180,7544,6858,63,66,269,301,2689,3004,11748,-280,2114,19002,-714,-74,1100
3,2,2,1000,50,50,198,158,7606,6924,62,66,183,259,1829,2590,11756,1180,2208,12628,-3191,-383,516
3,2,2,1050,50,50,182,140,7668,6989,62,65,140,232,1397,2318,11800,-1272,-468,19756,448,-279,1160
3,2,2,1100,50,50,173,123,7728,7053,60,64,151,244,1507,2438,11832,-3892,2012,11638,-2965,883,1179
3,2,2,1150,50,50,163,107,7787,7116,59,63,110,219,1094,2192,11856,-2254,-40,16756,-64,-899,1176
3,2,2,1200,50,50,151,93,7846,7178,59,62,78,194,779,1942,11868,1668,1976,13226,-397,212,982
3,2,2,1250,50,50,146,84,7903,7238,57,60,73,181,722,1812,11884,-464,-1790,17280,-1373,595,912
3,2,2,1300,50,50,140,78,7959,7296,56,58,62,174,613,1743,11896,-2444,1564,23614,-3003,1482,549
3,2,2,1350,50,50,139,71,8013,7353,54,57,47,153,468,1530,11904,-2550,-1868,20834,-1869,389,472
3,2,2,1400,50,50,130,62,8068,7410,55,57,42,151,411,1511,11908,966,3436,9660,479,-1585,458
3,2,2,1450,50,50,130,63,8121,7464,53,54,47,157,462,1564,11920,-2920,-8292,28426,-2653,1041,135
3,2,2,1500,50,50,136,68,8171,7515,50,51,44,171,439,1705,11912,-808,196,12816,-935,683,416
3,2,2,1550,50,50,139,70,8220,7565,49,50,56,156,553,1561,11912,-726,3558,14634,-922,904,247
3,2,2,1600,50,50,140,73,8269,7614,49,49,59,175,585,1753,11908,-72,344,14262,-347,-730,454
3,2,2,1650,50,50,148,78,8316,7662,47,48,64,178,634,1775,11904,-1192,-1278,18696,-635,717,283
3,2,2,1700,50,50,159,88,8361,7708,45,46,77,199,764,1985,11896,-1114,190,15674,84,-461,187
3,2,2,1750,50,50,162,93,8407,7754,46,46,79,236,789,2356,11884,254,120,15368,268,-1438,-43
3,2,2,1800,50,50,171,105,8452,7798,45,44,99,229,984,2292,11876,834,-2108,11350,850,-1040,-114
3,2,2,1850,50,50,178,113,8497,7842,45,44,113,251,1130,2506,11852,-2226,-3624,20330,34,-1035,-1
3,2,2,1900,50,50,188,125,8541,7885,44,43,130,315,1300,3146,11844,1104,2652,18862,-1453,665,-617
3,2,2,1950,50,50,192,138,8586,7927,45,42,157,319,1568,3192,11824,-540,-606,18348,-401,-158,-599
3,2,2,2000,-50,-50,-424,-410,8631,7968,45,41,2539,2624,25383,26238,11804,566,-1314,16116,135,-686,-676
3,2,2,2050,-50,-50,-370,-387,8624,7967,-7,-1,2608,1249,26080,12490,9640,-2572,-3496,6228,-1721,-2581,-88
3,2,2,2100,-50,-50,-355,-366,8596,7941,-28,-26,2047,1309,20469,13089,10472,-8574,-1612,20224,-781,-1073,-461
3,2,2,2150,-50,-50,-414,-396,8576,7914,-20,-27,1906,2729,19055,27293,10824,-7066,-1766,18372,-1257,-116,70
3,2,2,2200,-50,-50,-420,-424,8546,7886,-30,-28,1996,2664,19956,26634,10176,-5398,-1416,15514,-949,-27,284
3,2,2,2250,-50,-50,-409,-416,8505,7847,-41,-39,2394,2439,23936,24393,9968,-4776,128,16692,10,28,957
3,2,2,2300,-50,-50,-428,-410,8466,7802,-39,-45,2119,2795,21182,27952,10248,-6460,-2748,19044,-1132,197,1975
3,2,2,2350,-50,-50,-422,-407,8421,7754,-45,-48,1608,2240,16071,22397,10428,1326,5248,12032,1186,-1598,2061
3,2,2,2400,-50,-50,-350,-349,8354,7689,-67,-65,1167,680,11664,6799,11180,2180,506,14558,-771,-316,2442
3,2,2,2450,-50,-50,-280,-285,8274,7612,-80,-77,554,403,5536,4027,11484,-2512,-916,19516,492,-289,2382
3,2,2,2500,-50,-50,-231,-266,8192,7540,-82,-72,470,267,4694,2671,11612,106,-456,18794,-1101,-157,258
3,2,2,2550,-50,-50,-194,-232,8112,7467,-80,-73,375,257,3745,2566,11668,204,890,16812,-375,591,624
3,2,2,2600,-50,-50,-167,-204,8036,7395,-76,-72,319,191,3182,1913,11728,-1560,-732,17278,-2636,-133,-129
3,2,2,2650,-50,-50,-188,-205,7976,7332,-60,-63,295,281,2943,2813,11756,150,-3648,15610,-1891,-32,920
3,2,2,2700,-50,-50,-228,-230,7931,7281,-45,-51,453,415,4527,4146,11736,924,-136,18312,-28,-130,150
3,2,2,2750,-50,-50,-238,-250,7887,7236,-44,-45,528,385,5280,3845,11652,254,-1830,15960,371,-332,-669
3,2,2,2800,-50,-50,-242,-250,7842,7189,-45,-47,506,400,5056,3999,11624,1084,-5092,14410,-37,-342,-564
3,2,2,2850,-50,-50,-252,-250,7798,7141,-44,-48,519,428,5183,4280,11624,-2834,3584,24032,-3968,-1558,-1605
3,2,2,2900,-50,-50,-253,-250,7752,7092,-46,-49,421,454,4204,4539,11608,-680,3488,20324,-3240,-600,-1282
3,2,2,2950,-50,-50,-262,-248,7707,7042,-45,-50,444,575,4434,5746,11596,-858,1340,12072,-183,-165,-1247
3,2,2,3000,-50,-50,-262,-248,7660,6992,-47,-50,411,499,4107,4984,11600,1804,1344,16948,-1395,-96,-1038
3,2,2,3050,-50,-50,-266,-241,7613,6940,-47,-52,465,499,4648,4991,11596,1192,2548,15612,-857,79,-1020
3,2,2,3100,-50,-50,-266,-239,7565,6888,-48,-52,473,509,4730,5085,11612,-1590,-338,17768,-50,374,-1035
3,2,2,3150,-50,-50,-266,-233,7516,6835,-49,-53,398,571,3971,5710,11616,1602,-2592,18142,451,-216,-720
3,2,2,3200,-50,-50,-261,-222,7465,6780,-51,-55,399,512,3984,5117,11616,378,-94,11266,-3403,750,-866
3,2,2,3250,-50,-50,-260,-219,7414,6726,-51,-54,415,471,4145,4709,11644,1428,-526,12354,165,-695,-787
3,2,2,3300,-50,-50,-259,-214,7363,6672,-51,-54,314,535,3138,5349,11664,168,-2588,18116,-1206,157,-531
3,2,2,3350,-50,-50,-254,-209,7311,6618,-52,-54,313,454,3122,4539,11656,-2164,1818,18990,-1459,1126,-215
3,2,2,3400,-50,-50,-252,-204,7259,6564,-52,-54,357,513,3567,5133,11680,-1496,-14272,16826,-342,-166,-116
3,2,2,3450,-50,-50,-246,-199,7206,6510,-53,-54,325,467,3248,4670,11684,1472,-1346,21250,-3216,433,-638
3,2,2,3500,-50,-50,-239,-194,7152,6456,-54,-54,280,457,2791,4565,11692,-416,-998,14546,752,-755,224
3,2,2,3550,-50,-50,-230,-189,7097,6402,-55,-54,316,360,3160,3601,11724,3650,1324,14908,-582,-161,-25
3,2,2,3600,-50,-50,-223,-184,7042,6348,-55,-54,238,329,2378,3290,11728,364,-2664,13236,-51,-594,262
3,2,2,3650,-50,-50,-213,-172,6986,6292,-56,-56,255,305,2544,3050,11740,2624,-12688,24076,348,-1720,974
3,2,2,3700,-50,-50,-205,-168,6930,6237,-56,-55,238,283,2373,2825,11768,-680,3334,14508,-781,-461,250
3,2,2,3750,-50,-50,-197,-165,6874,6183,-56,-54,215,262,2147,2620,11772,878,1528,15862,-734,-55,607
3,2,2,3800,-50,-50,-196,-160,6820,6129,-54,-54,235,313,2348,3133,11780,334,584,13310,64,371,672
3,2,2,3850,-50,-50,-197,-155,6768,6075,-52,-54,187,300,1867,2995,11792,622,-1002,18488,136,326,1359
3,2,2,3900,-50,-50,-197,-156,6717,6023,-51,-52,193,263,1925,2625,11796,76,-1264,15454,-1188,-151,1281
3,2,2,3950,-50,-50,-196,-156,6666,5972,-51,-51,184,298,1837,2981,11792,-3446,4178,23416,-5314,629,735
OK
DC_TIMING,run_id=4,n=80,min_ms=6.353,max_ms=6.358,mean_ms=6.356,ina1_fail=0,ina2_fail=0,imu_fail=0
#config,Kp=70,Ki=0,Kd=110,Ko=50,ffScalePct=100,loopHz=20,Ldb_f=157,Lkv_f=178,Ldb_r=142,Lkv_r=190,Rdb_f=146,Rkv_f=155,Rdb_r=100,Rkv_r=201
#run_id,surface,pattern,t_ms,tgtL,tgtR,pwmL,pwmR,encL,encR,velL,velR,curL,curR,curRawL,curRawR,bus_mV,ax,ay,az,gx,gy,gz
4,2,2,0,50,50,316,293,6365,5577,0,0,705,1032,7042,10321,11976,318,134,16780,-579,-18,120
4,2,2,50,50,50,342,323,6377,5588,12,11,952,1012,9513,10114,11400,606,-698,16746,-323,-262,-235
4,2,2,100,50,50,331,313,6407,5617,30,29,821,850,8210,8502,11308,1334,574,15518,-724,-253,-347
4,2,2,150,50,50,316,285,6449,5662,42,45,598,758,5976,7574,11380,720,132,17200,-747,63,-652
4,2,2,200,50,50,306,260,6497,5716,48,54,551,722,5510,7217,11496,1020,-490,17350,272,301,-1316
4,2,2,250,50,50,298,251,6548,5771,51,55,448,726,4473,7260,11540,350,-3624,13932,968,-6,-1389
4,2,2,300,50,50,303,251,6597,5824,49,53,442,641,4419,6404,11560,2664,-3468,13352,-422,42,-1217
4,2,2,350,50,50,311,257,6644,5874,47,50,498,685,4976,6847,11548,3066,-734,14908,489,7,-1568
4,2,2,400,50,50,365,321,6677,5906,33,32,921,1772,9201,17719,11484,5350,3772,13492,220,320,-777
4,2,2,450,50,50,414,389,6703,5926,26,20,761,2762,7605,27622,11188,566,-1516,18870,-153,-59,-2449
4,2,2,500,50,50,405,402,6741,5954,38,28,2090,2045,20900,20452,10272,5330,-2598,17190,-648,-257,-2797
4,2,2,550,50,50,390,397,6788,5992,47,38,1883,1240,18825,12401,10444,4602,880,16476,-166,-64,-2020
4,2,2,600,50,50,380,378,6839,6040,51,48,1327,920,13270,9203,10940,4428,930,16038,-325,-39,-711
4,2,2,650,50,50,365,363,6894,6093,55,53,990,954,9900,9541,11156,-712,2832,18816,-322,345,-408
4,2,2,700,50,50,348,348,6952,6149,58,56,820,885,8194,8847,11244,1152,-1496,17002,-378,452,-57
4,2,2,750,50,50,330,326,7012,6209,60,60,863,647,8622,6472,11364,1904,476,15336,-1,-579,43
4,2,2,800,50,50,309,305,7074,6271,62,62,742,572,7415,5721,11400,-2718,-6116,16364,-178,620,108
4,2,2,850,50,50,289,281,7137,6335,63,64,544,591,5440,5907,11496,1428,-20,13466,813,-195,488
4,2,2,900,50,50,271,258,7200,6400,63,65,573,450,5721,4501,11568,-1122,-786,16678,-1872,596,786
4,2,2,950,50,50,250,234,7264,6466,64,66,409,373,4085,3733,11612,540,-2766,18516,-174,-985,736
4,2,2,1000,50,50,234,212,7327,6532,63,66,291,346,2903,3463,11660,-1946,-2350,19160,-660,375,834
4,2,2,1050,50,50,216,190,7390,6598,63,66,281,341,2802,3407,11716,-1648,-184,19468,-287,2,857
4,2,2,1100,50,50,198,168,7453,6664,63,66,201,265,2003,2646,11752,-240,-1516,21706,1076,79,870
4,2,2,1150,50,50,184,146,7515,6730,62,66,190,244,1900,2434,11792,1102,812,18866,-1079,191,1346
4,2,2,1200,50,50,175,131,7575,6794,60,64,155,239,1547,2391,11820,-1000,3300,12124,-3067,489,1039
4,2,2,1250,50,50,165,115,7634,6857,59,63,106,189,1054,1893,11840,-204,2432,13260,-1434,173,1259
4,2,2,1300,50,50,153,97,7693,6920,59,63,93,196,921,1959,11864,400,-1896,24432,-4492,1226,862
4,2,2,1350,50,50,152,90,7749,6980,56,60,80,166,797,1658,11876,-3640,-658,17806,-809,165,1173
4,2,2,1400,50,50,144,76,7805,7040,56,60,56,160,552,1597,11888,48,3422,11994,-295,-1038,1082
4,2,2,1450,50,50,140,70,7860,7098,55,58,47,175,461,1751,11896,-536,344,16178,-105,-888,1018
4,2,2,1500,50,50,140,66,7913,7154,53,56,41,173,407,1732,11904,-168,3124,18212,-569,76,1172
4,2,2,1550,50,50,143,65,7964,7208,51,54,39,186,390,1861,11908,-402,-3692,11448,-37,1084,1237
4,2,2,1600,50,50,148,66,8013,7260,49,52,42,170,413,1702,11904,-2066,-6866,21878,-736,1191,1236
4,2,2,1650,50,50,149,64,8062,7312,49,52,48,202,475,2015,11904,330,532,15352,-85,-269,1259
4,2,2,1700,50,50,157,68,8109,7362,47,50,40,220,397,2196,11904,-160,3644,9348,-1311,-409,1320
4,2,2,1750,50,50,164,68,8155,7412,46,50,45,244,446,2443,11892,1550,290,11548,935,-1185,1031
4,2,2,1800,50,50,173,78,8200,7459,45,47,56,235,554,2346,11888,188,1816,17502,-601,-655,708
4,2,2,1850,50,50,183,85,8244,7505,44,46,76,289,757,2891,11876,1272,-1762,10660,-1664,326,539
4,2,2,1900,50,50,191,97,8288,7549,44,44,84,308,837,3081,11860,-16,1288,16076,-566,1030,334
4,2,2,1950,50,50,199,109,8332,7592,44,43,122,284,1220,2834,11844,-290,622,18072,-529,609,-85
4,2,2,2000,-50,-50,-412,-440,8375,7634,43,42,2894,2571,28933,25711,11824,-410,-264,18448,-768,-408,-558
4,2,2,2050,-50,-50,-377,-404,8372,7630,-3,-4,3117,1851,31169,18510,9168,-7474,2152,17594,-2195,-271,-702
4,2,2,2100,-50,-50,-371,-354,8349,7594,-23,-36,1446,1871,14458,18705,10452,-4880,-550,14256,-1318,-772,331
4,2,2,2150,-50,-50,-390,-398,8321,7565,-28,-29,1393,2243,13928,22424,10896,-6308,94,17726,-1121,-1527,-1195
4,2,2,2200,-50,-50,-420,-438,8293,7539,-28,-26,2092,2716,20912,27161,10328,-5988,1760,16920,-920,-529,-803
4,2,2,2250,-50,-50,-419,-425,8256,7500,-37,-39,2749,2505,27487,25052,9780,-4572,-1906,15606,-492,618,-494
4,2,2,2300,-50,-50,-419,-405,8214,7451,-42,-49,2358,2442,23571,24414,10204,-4028,3630,15276,1643,-762,-368
4,2,2,2350,-50,-50,-405,-417,8165,7405,-49,-46,1890,1609,18894,16090,10424,-5270,-634,17354,-1645,-539,-578
4,2,2,2400,-50,-50,-410,-419,8117,7358,-48,-47,2272,1941,22717,19413,10372,-1986,1880,12870,-923,-2631,182
4,2,2,2450,-50,-50,-395,-395,8064,7303,-53,-55,1748,1075,17474,10744,10780,-1398,1950,11028,-767,337,-543
4,2,2,2500,-50,-50,-373,-356,8006,7239,-58,-64,943,850,9428,8498,11148,3166,2006,5706,3435,-2023,-891
4,2,2,2550,-50,-50,-355,-333,7946,7174,-60,-65,692,913,6918,9124,11300,1546,-1018,30862,-2178,-444,-776
4,2,2,2600,-50,-50,-349,-316,7888,7110,-58,-64,747,761,7461,7605,11372,-528,-798,18048,-2717,1065,-2463
4,2,2,2650,-50,-50,-338,-290,7830,7044,-58,-66,519,823,5188,8224,11412,-218,1940,16594,-804,-73,-2177
4,2,2,2700,-50,-50,-324,-268,7771,6978,-59,-66,443,665,4422,6652,11480,1080,6954,23124,-3235,-345,-1918
4,2,2,2750,-50,-50,-305,-242,7710,6911,-61,-67,467,591,4662,5907,11548,-2038,-6426,13660,876,-813,-1016
4,2,2,2800,-50,-50,-283,-219,7647,6844,-63,-67,355,489,3544,4885,11620,2200,8078,14514,-1912,-255,-1164
4,2,2,2850,-50,-50,-265,-196,7584,6777,-63,-67,306,430,3055,4298,11664,5134,6322,15066,-1113,-452,-1347
4,2,2,2900,-50,-50,-244,-173,7520,6710,-64,-67,208,429,2080,4290,11704,-1320,1532,16830,-4593,1157,-1114
4,2,2,2950,-50,-50,-228,-160,7457,6646,-63,-64,199,343,1988,3431,11744,1638,84,8656,1154,216,-646
4,2,2,3000,-50,-50,-214,-141,7395,6582,-62,-64,169,296,1682,2960,11768,1060,-7854,11846,-78,-1282,-400
4,2,2,3050,-50,-50,-198,-122,7333,6518,-62,-64,139,259,1386,2591,11800,-1124,-2154,16274,-1458,320,-532
4,2,2,3100,-50,-50,-192,-110,7274,6456,-59,-62,96,303,956,3032,11832,146,-1470,15636,-648,-422,47
4,2,2,3150,-50,-50,-176,-97,7214,6395,-60,-61,78,237,778,2367,11840,710,-164,16530,-423,-42,-114
4,2,2,3200,-50,-50,-162,-86,7154,6335,-60,-60,67,183,665,1824,11868,-5190,-3888,30794,127,-343,686
4,2,2,3250,-50,-50,-159,-80,7097,6277,-57,-58,56,202,559,2016,11884,2232,4384,12776,784,-872,-264
4,2,2,3300,-50,-50,-150,-73,7040,6220,-57,-57,56,191,557,1905,11884,-1332,-186,19858,-2491,265,1
4,2,2,3350,-50,-50,-151,-71,6986,6165,-54,-55,49,168,487,1678,11892,3508,2424,12194,367,-553,347
4,2,2,3400,-50,-50,-149,-74,6933,6113,-53,-52,57,173,570,1729,11896,1260,1484,15508,-1392,521,443
4,2,2,3450,-50,-50,-155,-74,6883,6062,-50,-51,51,192,509,1915,11888,-854,1386,16798,-1256,687,9
4,2,2,3500,-50,-50,-158,-87,6834,6015,-49,-47,57,222,564,2221,11884,1158,9358,26496,-2421,-1487,-5
4,2,2,3550,-50,-50,-163,-94,6786,5969,-48,-46,78,235,778,2353,11880,-1870,-5652,15230,-1983,133,159
4,2,2,3600,-50,-50,-169,-106,6739,5925,-47,-44,102,219,1019,2188,11868,354,1140,14488,561,-216,516
4,2,2,3650,-50,-50,-173,-110,6692,5880,-47,-45,105,231,1047,2306,11852,-104,418,16542,-524,218,656
4,2,2,3700,-50,-50,-177,-113,6645,5834,-47,-46,110,238,1099,2376,11844,-474,-3554,14382,98,-396,736
4,2,2,3750,-50,-50,-181,-125,6598,5790,-47,-44,144,281,1435,2813,11836,184,2284,16350,-901,83,605
4,2,2,3800,-50,-50,-188,-133,6552,5746,-46,-44,170,260,1694,2603,11828,632,596,14526,130,-181,865
4,2,2,3850,-50,-50,-193,-148,6506,5704,-46,-42,167,309,1669,3091,11816,-294,-568,16296,-230,99,987
4,2,2,3900,-50,-50,-202,-155,6461,5661,-45,-43,195,320,1942,3198,11796,996,1174,15384,-899,-577,944
4,2,2,3950,-50,-50,-205,-164,6415,5618,-46,-43,231,299,2309,2989,11780,2246,-1328,16048,-1746,90,1032
OK
DC_TIMING,run_id=5,n=80,min_ms=6.353,max_ms=6.358,mean_ms=6.356,ina1_fail=0,ina2_fail=0,imu_fail=0
#config,Kp=70,Ki=0,Kd=110,Ko=50,ffScalePct=100,loopHz=20,Ldb_f=157,Lkv_f=178,Ldb_r=142,Lkv_r=190,Rdb_f=146,Rkv_f=155,Rdb_r=100,Rkv_r=201
#run_id,surface,pattern,t_ms,tgtL,tgtR,pwmL,pwmR,encL,encR,velL,velR,curL,curR,curRawL,curRawR,bus_mV,ax,ay,az,gx,gy,gz
5,2,2,0,50,50,316,293,6178,5196,0,0,780,985,7799,9851,11972,288,152,16900,-604,-12,121
5,2,2,50,50,50,346,334,6189,5204,11,8,747,1103,7463,11028,11376,2332,1320,15150,-586,110,76
5,2,2,100,50,50,343,342,6216,5226,27,22,995,861,9945,8611,11276,1280,-1020,16690,-362,41,-113
5,2,2,150,50,50,340,331,6253,5262,37,36,897,955,8968,9544,11284,1284,-982,17394,-458,61,-184
5,2,2,200,50,50,351,332,6292,5303,39,41,931,943,9310,9425,11284,5792,1960,15876,-1566,818,-817
5,2,2,250,50,50,416,395,6317,5330,25,27,1325,2757,13250,27569,11188,1504,-1298,17812,-783,501,-419
5,2,2,300,50,50,425,420,6349,5359,32,29,2631,2784,26303,27843,10056,2716,22,19930,-190,381,-1104
5,2,2,350,50,50,404,410,6394,5399,45,40,2512,1655,25114,16551,10032,7086,-34,14074,-924,363,-1052
5,2,2,400,50,50,390,388,6445,5449,51,50,2064,1100,20638,11001,10592,3248,-452,18392,-786,586,-111
5,2,2,450,50,50,367,367,6502,5505,57,56,927,952,9269,9515,11136,11340,5378,3232,-1840,-1307,130
5,2,2,500,50,50,354,348,6560,5564,58,59,916,876,9152,8759,11284,2262,3530,11730,-150,-1389,578
5,2,2,550,50,50,332,321,6621,5627,61,63,912,662,9113,6620,11332,-1988,-6664,23584,-1927,1025,607
5,2,2,600,50,50,313,296,6683,5692,62,65,596,671,5951,6709,11440,532,-4280,19416,-1220,87,753
5,2,2,650,50,50,293,275,6746,5757,63,65,514,526,5135,5256,11496,1530,-586,20966,-1285,427,853
5,2,2,700,50,50,272,247,6810,5824,64,67,516,437,5157,4366,11556,-1254,-6484,14938,96,-703,475
5,2,2,750,50,50,249,224,6875,5891,65,67,339,387,3385,3873,11616,-616,1448,15376,227,-423,873
5,2,2,800,50,50,228,201,6940,5958,65,67,258,350,2573,3498,11680,964,26,16310,-575,327,895
5,2,2,850,50,50,211,178,7004,6025,64,67,327,280,3266,2799,11724,-1902,-3602,25450,-1145,337,940
5,2,2,900,50,50,199,158,7066,6091,62,66,217,315,2164,3151,11768,-778,5134,11428,-2399,12,723
5,2,2,950,50,50,179,140,7129,6156,63,65,150,251,1491,2513,11800,66,360,17292,-712,699,1054
5,2,2,1000,50,50,168,119,7190,6221,61,65,115,200,1149,1995,11812,-1762,4412,20556,-87,640,1322
5,2,2,1050,50,50,160,106,7249,6284,59,63,90,211,895,2105,11848,166,2280,3776,16,801,1512
5,2,2,1100,50,50,151,92,7307,6346,58,62,68,170,673,1699,11872,-5046,2404,28818,-2323,407,790
5,2,2,1150,50,50,144,83,7364,6406,57,60,58,183,576,1830,11884,-768,824,14922,-1215,-312,1053
5,2,2,1200,50,50,138,69,7420,6466,56,60,48,170,476,1703,11900,-1890,-3388,16968,-1238,203,1042
5,2,2,1250,50,50,134,69,7475,6522,55,56,54,153,531,1525,11904,-244,-1502,17296,-900,651,1113
5,2,2,1300,50,50,137,61,7527,6578,52,56,43,157,426,1569,11908,-2132,2512,18036,966,-505,1047
5,2,2,1350,50,50,135,60,7579,6632,52,54,40,129,394,1289,11912,1840,-172,9666,-3670,709,810
5,2,2,1400,50,50,143,61,7628,6684,49,52,36,187,358,1864,11912,-960,2082,14844,-1583,737,877
5,2,2,1450,50,50,141,59,7678,6736,50,52,36,181,358,1804,11904,-1706,762,15034,-248,-1411,723
5,2,2,1500,50,50,148,59,7726,6787,48,51,36,202,359,2015,11908,900,-3338,10280,489,-115,660
5,2,2,1550,50,50,158,72,7772,6834,46,47,53,200,525,1996,11900,-2596,-616,19300,2254,-1143,485
5,2,2,1600,50,50,163,76,7818,6881,46,47,63,236,630,2359,11880,-94,3640,22964,-1069,-104,-26
5,2,2,1650,50,50,172,87,7863,6926,45,45,82,266,814,2654,11876,-396,-1452,17430,-927,255,-189
5,2,2,1700,50,50,179,97,7908,6970,45,44,68,291,677,2909,11868,-574,-602,17694,-1177,301,-484
5,2,2,1750,50,50,186,112,7953,7012,45,42,108,309,1073,3085,11860,-564,-2240,17198,-1079,-11,-759
5,2,2,1800,50,50,193,126,7998,7053,45,41,136,322,1359,3222,11832,-164,1022,14398,-148,-305,-875
5,2,2,1850,50,50,196,138,8044,7094,46,41,186,286,1854,2861,11816,-492,-1410,17330,-541,-570,-1055
5,2,2,1900,50,50,205,154,8089,7134,45,40,200,312,1999,3119,11800,-370,468,16872,-1129,-726,-1244
5,2,2,1950,50,50,219,164,8132,7175,43,41,238,413,2380,4126,11776,-1240,1808,13360,647,1217,-1345
5,2,2,2000,-50,-50,-397,-379,8176,7214,44,39,2039,2360,20386,23602,11756,-336,1350,18214,-857,-196,-1148
5,2,2,2050,-50,-50,-360,-371,8173,7216,-3,2,2020,1393,20196,13929,10144,-1470,-80,9900,-894,-2163,-979
5,2,2,2100,-50,-50,-361,-361,8152,7195,-21,-21,1557,1465,15561,14644,10712,-6018,1354,16140,54,-1819,-774
5,2,2,2150,-50,-50,-398,-394,8130,7172,-22,-23,2052,2242,20517,22415,10808,-6310,22,15122,-1045,-397,-680
5,2,2,2200,-50,-50,-415,-421,8102,7146,-28,-26,2272,2684,22720,26840,10180,-6028,-1244,16454,-279,1156,-307
5,2,2,2250,-50,-50,-407,-415,8063,7109,-39,-37,2488,2220,24880,22197,9856,-7332,-274,15372,-1139,1517,-456
5,2,2,2300,-50,-50,-422,-415,8024,7067,-39,-42,2394,2703,23936,27029,10148,-7564,-108,17770,-1470,1031,93
5,2,2,2350,-50,-50,-416,-426,7979,7025,-45,-42,2252,2197,22514,21967,10120,-6042,-886,16164,-422,-962,392
5,2,2,2400,-50,-50,-409,-416,7930,6977,-49,-48,2332,1683,23313,16831,10252,-2852,1532,18134,-2266,-2406,342
5,2,2,2450,-50,-50,-371,-380,7870,6918,-60,-59,1035,935,10346,9345,11008,-216,-2290,16168,350,-431,-128
5,2,2,2500,-50,-50,-314,-314,7798,6844,-72,-74,935,638,9344,6379,11364,-1864,-502,17240,-1082,-785,181
