1682 1778 0 0
OK
0 0 0 0
OK 0
OK
9750,50,50,9487,9540,256,188,0,0
9800,50,50,9537,9590,254,188,0,0
9850,50,50,9586,9639,257,191,0,0
9900,50,50,9633,9687,265,196,0,0
9950,50,50,9683,9736,259,196,0,0
PID_PERIOD,n=197,silent=0,min_ms=49.913,max_ms=50.173,mean_ms=50.003,min_cyc=4991309,max_cyc=5017382,mean_cyc=5000309
10137 10651 0 0
OK
0 0 0 0
OK 100
OK
0,50,50,0,0,246,223,246,223
50,50,50,0,0,316,293,246,223
100,50,50,6,3,364,352,246,223
150,50,50,18,13,404,392,246,223
200,50,50,43,32,410,415,246,223
250,50,50,79,64,406,412,246,223
300,50,50,122,106,401,402,246,223
350,50,50,172,156,386,385,246,223
400,50,50,224,210,379,371,246,223
450,50,50,280,268,362,351,246,223
500,50,50,338,328,347,333,246,223
550,50,50,397,391,333,309,246,223
600,50,50,458,455,314,288,246,223
650,50,50,519,520,299,265,246,223
700,50,50,581,586,280,241,246,223
750,50,50,643,652,264,219,246,223
800,50,50,705,717,248,201,246,223
850,50,50,767,782,232,180,246,223
900,50,50,829,847,216,159,246,223
950,50,50,890,911,203,142,246,223
1000,50,50,950,974,192,126,246,223
1050,50,50,1009,1037,182,108,246,223
1100,50,50,1067,1097,173,101,246,223
1150,50,50,1124,1156,166,91,246,223
1200,50,50,1179,1213,164,86,246,223
1250,50,50,1233,1270,161,77,246,223
1300,50,50,1286,1324,159,78,246,223
1350,50,50,1338,1377,159,76,246,223
1400,50,50,1388,1428,163,79,246,223
1450,50,50,1436,1478,170,81,246,223
1500,50,50,1484,1526,172,88,246,223
1550,50,50,1530,1572,182,98,246,223
1600,50,50,1576,1617,187,107,246,223
1650,50,50,1621,1661,196,117,246,223
1700,50,50,1666,1704,203,129,246,223
1750,50,50,1712,1747,206,138,246,223
1800,50,50,1757,1788,215,155,246,223
1850,50,50,1802,1830,222,164,246,223
1900,50,50,1846,1873,232,171,246,223
1950,50,50,1891,1915,236,184,246,223
2000,50,50,1936,1956,243,198,246,223
2050,50,50,1981,1998,250,207,246,223
2100,50,50,2027,2040,253,218,246,223
2150,50,50,2073,2083,258,225,246,223
2200,50,50,2120,2127,260,231,246,223
2250,50,50,2167,2172,264,235,246,223
2300,50,50,2215,2218,264,238,246,223
2350,50,50,2264,2264,264,243,246,223
2400,50,50,2313,2311,265,245,246,223
2450,50,50,2364,2361,260,239,246,223
2500,50,50,2415,2410,259,242,246,223
2550,50,50,2465,2461,261,237,246,223
2600,50,50,2517,2512,254,236,246,223
2650,50,50,2569,2565,252,228,246,223
2700,50,50,2621,2617,250,228,246,223
2750,50,50,2673,2671,248,218,246,223
2800,50,50,2725,2725,246,213,246,223
2850,50,50,2779,2779,236,208,246,223
2900,50,50,2832,2832,234,206,246,223
2950,50,50,2885,2886,230,199,246,223
3000,50,50,2939,2941,223,190,246,223
3050,50,50,2992,2995,221,187,246,223
3100,50,50,3044,3048,221,185,246,223
3150,50,50,3096,3102,219,178,246,223
3200,50,50,3148,3156,217,173,246,223
3250,50,50,3200,3209,215,171,246,223
3300,50,50,3250,3261,219,171,246,223
3350,50,50,3301,3314,216,165,246,223
3400,50,50,3353,3365,211,168,246,223
3450,50,50,3404,3416,211,167,246,223
3500,50,50,3454,3467,213,166,246,223
3550,50,50,3504,3517,213,168,246,223
3600,50,50,3553,3568,216,165,246,223
3650,50,50,3603,3619,214,164,246,223
3700,50,50,3651,3668,221,169,246,223
3750,50,50,3700,3717,221,170,246,223
3800,50,50,3748,3767,226,168,246,223
3850,50,50,3798,3815,222,175,246,223
3900,50,50,3847,3863,225,177,246,223
3950,50,50,3896,3909,226,187,246,223
4000,50,50,3945,3957,227,186,246,223
4050,50,50,3995,4004,225,192,246,223
4100,50,50,4045,4051,225,196,246,223
4150,50,50,4094,4099,228,196,246,223
4200,50,50,4143,4147,229,198,246,223
4250,50,50,4192,4194,230,204,246,223
4300,50,50,4243,4244,225,198,246,223
4350,50,50,4292,4293,230,201,246,223
4400,50,50,4341,4343,231,199,246,223
4450,50,50,4392,4392,226,202,246,223
4500,50,50,4442,4442,228,200,246,223
4550,50,50,4493,4493,225,197,246,223
4600,50,50,4544,4544,224,196,246,223
4650,50,50,4595,4595,223,195,246,223
4700,50,50,4645,4646,225,194,246,223
4750,50,50,4695,4697,225,193,246,223
4800,50,50,4745,4747,225,195,246,223
4850,50,50,4795,4798,225,192,246,223
4900,50,50,4845,4849,225,191,246,223
4950,50,50,4895,4899,225,193,246,223
5000,50,50,4945,4949,225,193,246,223
5050,50,50,4995,4998,225,196,246,223
5100,50,50,5045,5049,225,191,246,223
5150,50,50,5095,5098,225,196,246,223
5200,50,50,5145,5148,225,194,246,223
5250,50,50,5194,5198,228,194,246,223
5300,50,50,5243,5247,229,197,246,223
5350,50,50,5292,5297,230,195,246,223
5400,50,50,5341,5346,231,198,246,223
5450,50,50,5390,5396,232,196,246,223
5500,50,50,5439,5445,233,199,246,223
5550,50,50,5488,5494,234,200,246,223
5600,50,50,5538,5544,232,198,246,223
5650,50,50,5588,5594,232,198,246,223
5700,50,50,5638,5645,232,195,246,223
5750,50,50,5687,5694,235,200,246,223
5800,50,50,5736,5744,236,198,246,223
5850,50,50,5787,5795,231,195,246,223
5900,50,50,5837,5846,233,194,246,223
5950,50,50,5886,5896,236,196,246,223
6000,50,50,5936,5947,234,193,246,223
6050,50,50,5987,5998,231,192,246,223
6100,50,50,6038,6048,230,194,246,223
6150,50,50,6088,6099,232,191,246,223
6200,50,50,6139,6150,229,190,246,223
6250,50,50,6190,6201,228,189,246,223
6300,50,50,6240,6251,230,191,246,223
6350,50,50,6290,6301,230,191,246,223
6400,50,50,6340,6352,230,188,246,223
6450,50,50,6390,6402,230,190,246,223
6500,50,50,6440,6453,230,187,246,223
6550,50,50,6490,6503,230,189,246,223
6600,50,50,6541,6553,227,189,246,223
6650,50,50,6591,6603,229,189,246,223
6700,50,50,6641,6653,229,189,246,223
6750,50,50,6692,6703,226,189,246,223
6800,50,50,6741,6753,231,189,246,223
6850,50,50,6791,6804,229,186,246,223
6900,50,50,6841,6853,229,191,246,223
6950,50,50,6891,6903,229,189,246,223
7000,50,50,6940,6953,232,189,246,223
7050,50,50,6989,7003,233,189,246,223
7100,50,50,7038,7052,234,192,246,223
7150,50,50,7088,7101,232,193,246,223
7200,50,50,7137,7150,235,194,246,223
7250,50,50,7187,7200,233,192,246,223
7300,50,50,7237,7249,233,195,246,223
7350,50,50,7287,7298,233,196,246,223
7400,50,50,7335,7347,240,197,246,223
7450,50,50,7385,7397,236,195,246,223
7500,50,50,7435,7447,236,195,246,223
7550,50,50,7484,7496,239,198,246,223
7600,50,50,7534,7546,237,196,246,223
7650,50,50,7584,7595,237,199,246,223
7700,50,50,7635,7645,234,197,246,223
7750,50,50,7685,7694,236,200,246,223
7800,50,50,7737,7745,229,195,246,223
7850,50,50,7788,7795,229,197,246,223
7900,50,50,7839,7845,228,197,246,223
7950,50,50,7889,7895,230,197,246,223
8000,50,50,7940,7945,227,197,246,223
8050,50,50,7991,7995,226,197,246,223
8100,50,50,8042,8046,225,194,246,223
8150,50,50,8092,8097,227,193,246,223
8200,50,50,8142,8148,227,192,246,223
8250,50,50,8193,8198,224,194,246,223
8300,50,50,8243,8249,226,191,246,223
8350,50,50,8294,8301,223,186,246,223
8400,50,50,8344,8351,225,190,246,223
8450,50,50,8395,8402,222,187,246,223
8500,50,50,8444,8453,227,186,246,223
8550,50,50,8494,8503,225,188,246,223
8600,50,50,8543,8553,228,188,246,223
8650,50,50,8589,8603,240,188,246,223
8700,50,50,8636,8652,242,191,246,223
