0,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0,0
200,0,0,0,0,0,0,0,0
250,0,0,0,0,0,0,0,0
300,0,0,0,0,0,0,0,0
350,0,0,0,0,0,0,0,0
400,0,0,0,0,0,0,0,0
450,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
550,0,0,0,0,0,0,0,0
600,0,0,0,0,0,0,0,0
650,0,0,0,0,0,0,0,0
700,0,0,0,0,0,0,0,0
750,0,0,0,0,0,0,0,0
800,0,0,0,0,0,0,0,0
850,0,0,0,0,0,0,0,0
900,0,0,0,0,0,0,0,0
950,0,0,0,0,0,0,0,0
1000,0,0,0,0,0,0,0,0
1050,0,0,0,0,0,0,0,0
1100,0,0,0,0,0,0,0,0
1150,0,0,0,0,0,0,0,0
1200,0,0,0,0,0,0,0,0
1250,0,0,0,0,0,0,0,0
1300,0,0,0,0,0,0,0,0
1350,0,0,0,0,0,0,0,0
1400,0,0,0,0,0,0,0,0
1450,0,0,0,0,0,0,0,0
1500,0,0,0,0,0,0,0,0
1550,0,0,0,0,0,0,0,0
1600,0,0,0,0,0,0,0,0
1650,0,0,0,0,0,0,0,0
1700,0,0,0,0,0,0,0,0
1750,0,0,0,0,0,0,0,0
1800,50,50,0,0,246,223,246,223
1850,50,50,0,0,316,293,246,223
1900,50,50,4,4,370,347,246,223
1950,50,50,13,12,414,395,246,223
2000,50,50,38,32,408,405,246,223
2050,50,50,70,64,415,399,246,223
2100,50,50,104,102,432,400,246,223
2150,50,50,145,140,427,416,246,223
2200,50,50,193,184,412,409,246,223
2250,50,50,245,234,399,394,246,223
2300,50,50,299,288,389,378,246,223
2350,50,50,355,345,376,361,246,223
2400,50,50,412,404,364,344,246,223
2450,50,50,471,465,347,324,246,223
2500,50,50,529,527,339,305,246,223
2550,50,50,588,590,324,285,246,223
2600,50,50,649,654,304,263,246,223
2650,50,50,709,718,293,244,246,223
2700,50,50,769,782,279,225,246,223
2750,50,50,831,847,257,202,246,223
2800,50,50,890,911,253,185,246,223
2850,50,50,949,974,241,170,246,223
2900,50,50,1008,1037,229,152,246,223
2950,50,50,1067,1100,217,134,246,223
3000,50,50,1123,1161,217,124,246,223
3050,50,50,1180,1221,205,113,246,223
3100,50,50,1236,1281,200,99,246,223
3150,50,50,1291,1338,196,97,246,223
3200,50,50,1345,1396,193,84,246,223
3250,50,50,1398,1452,192,81,246,223
3300,50,50,1450,1506,192,81,246,223
3350,50,50,1501,1559,193,80,246,223
3400,50,50,1550,1610,199,83,246,223
3450,50,50,1599,1660,200,85,246,223
3500,50,50,1647,1710,205,85,246,223
3550,50,50,1695,1758,207,93,246,223
3600,50,50,1743,1806,209,95,246,223
3650,50,50,1790,1852,215,105,246,223
3700,50,50,1838,1897,215,114,246,223
3750,50,50,1885,1941,221,125,246,223
3800,50,50,1931,1985,229,133,246,223
3850,50,50,1976,2027,238,149,246,223
3900,50,50,2022,2070,241,156,246,223
3950,50,50,2067,2112,250,169,246,223
4000,50,50,2113,2154,253,180,246,223
4050,50,50,2157,2195,266,195,246,223
4100,50,50,2204,2237,263,203,246,223
4150,50,50,2251,2279,267,214,246,223
4200,50,50,2297,2321,275,225,246,223
4250,50,50,2344,2364,276,232,246,223
4300,50,50,2392,2407,276,241,246,223
4350,50,50,2440,2452,278,242,246,223
4400,50,50,2487,2496,284,253,246,223
4450,50,50,2535,2542,284,253,246,223
4500,50,50,2584,2588,283,258,246,223
4550,50,50,2634,2636,281,256,246,223
4600,50,50,2683,2684,285,258,246,223
4650,50,50,2733,2734,283,253,246,223
4700,50,50,2784,2784,279,253,246,223
4750,50,50,2835,2835,278,249,246,223
4800,50,50,2887,2887,273,244,246,223
4850,50,50,2939,2940,271,238,246,223
4900,50,50,2991,2993,269,234,246,223
4950,50,50,3042,3047,270,226,246,223
5000,50,50,3093,3100,269,225,246,223
5050,50,50,3145,3155,264,213,246,223
5100,50,50,3196,3210,265,206,246,223
5150,50,50,3248,3264,260,203,246,223
5200,50,50,3299,3318,261,198,246,223
5250,50,50,3351,3372,256,193,246,223
5300,50,50,3403,3426,254,188,246,223
5350,50,50,3456,3479,248,187,246,223
5400,50,50,3507,3532,251,183,246,223
5450,50,50,3559,3585,246,179,246,223
5500,50,50,3611,3638,244,175,246,223
5550,50,50,3662,3690,245,175,246,223
5600,50,50,3713,3742,244,173,246,223
5650,50,50,3763,3794,246,171,246,223
5700,50,50,3814,3844,242,176,246,223
5750,50,50,3864,3896,244,168,246,223
5800,50,50,3915,3946,240,173,246,223
5850,50,50,3965,3994,242,181,246,223
5900,50,50,4017,4044,234,176,246,223
5950,50,50,4067,4093,239,180,246,223
6000,50,50,4116,4141,243,185,246,223
6050,50,50,4166,4189,241,187,246,223
6100,50,50,4214,4236,249,193,246,223
6150,50,50,4266,4286,236,186,246,223
6200,50,50,4318,4337,234,182,246,223
6250,50,50,4366,4385,247,192,246,223
6300,50,50,4418,4435,234,187,246,223
