OK 0
OK
0,50,50,0,0,0,0,0,0
50,50,50,0,0,70,70,0,0
100,50,50,0,0,140,140,0,0
150,50,50,0,0,210,210,0,0
200,50,50,0,4,280,265,0,0
250,50,50,1,4,346,343,0,0
300,50,50,1,4,418,413,0,0
350,50,50,1,4,488,483,0,0
400,50,50,1,4,499,499,0,0
450,50,50,1,4,499,499,0,0
500,50,50,1,4,499,499,0,0
550,50,50,1,4,499,499,0,0
600,50,50,1,4,499,499,0,0
650,50,50,1,4,499,499,0,0
700,50,50,1,4,499,499,0,0
750,50,50,1,4,499,499,0,0
800,50,50,1,4,499,499,0,0
850,50,50,1,4,499,499,0,0
900,50,50,1,4,499,499,0,0
950,50,50,1,4,499,499,0,0
1000,50,50,1,4,499,499,0,0
1050,50,50,1,4,499,499,0,0
1100,50,50,1,4,499,499,0,0
1150,50,50,1,4,499,499,0,0
1200,50,50,1,4,499,499,0,0
1250,50,50,1,4,499,499,0,0
1300,50,50,1,4,499,499,0,0
1350,50,50,1,4,499,499,0,0
1400,50,50,1,4,499,499,0,0
1450,50,50,1,4,499,499,0,0
1500,50,50,1,4,499,499,0,0
1550,50,50,1,4,499,499,0,0
1600,50,50,1,4,499,499,0,0
1650,50,50,1,4,499,499,0,0
1700,50,50,1,4,499,499,0,0
1750,50,50,1,4,499,499,0,0
1800,50,50,1,4,499,499,0,0
1850,50,50,1,4,499,499,0,0
1900,50,50,1,4,499,499,0,0
1950,50,50,1,4,499,499,0,0
2000,50,50,1,4,499,499,0,0
2050,50,50,1,4,499,499,0,0
2100,50,50,1,4,499,499,0,0
2150,50,50,1,4,499,499,0,0
2200,50,50,1,4,499,499,0,0
2250,50,50,1,4,499,499,0,0
2300,50,50,1,4,499,499,0,0
2350,50,50,1,4,499,499,0,0
2400,50,50,1,4,499,499,0,0
2450,50,50,1,4,499,499,0,0
2500,50,50,1,4,499,499,0,0
2550,50,50,1,4,499,499,0,0
2600,50,50,1,4,499,499,0,0
2650,50,50,1,4,499,499,0,0
2700,50,50,1,4,499,499,0,0
2750,50,50,1,4,499,499,0,0
2800,50,50,1,4,499,499,0,0
2850,50,50,1,4,499,499,0,0
2900,50,50,1,4,499,499,0,0
2950,50,50,1,4,499,499,0,0
3000,50,50,1,4,499,499,0,0
3050,50,50,1,4,499,499,0,0
3100,50,50,1,4,499,499,0,0
3150,50,50,1,4,499,499,0,0
3200,50,50,1,4,499,499,0,0
3250,50,50,1,4,499,499,0,0
3300,50,50,1,4,499,499,0,0
3350,50,50,1,4,499,499,0,0
3400,50,50,1,4,499,499,0,0
3450,50,50,1,4,499,499,0,0
3500,50,50,1,4,499,499,0,0
3550,50,50,1,4,499,499,0,0
3600,50,50,1,4,499,499,0,0
3650,50,50,1,4,499,499,0,0
3700,50,50,1,4,499,499,0,0
3750,50,50,1,4,499,499,0,0
3800,50,50,1,4,499,499,0,0
3850,50,50,1,4,499,499,0,0
3900,50,50,1,4,499,499,0,0
3950,50,50,1,4,499,499,0,0
4000,50,50,1,4,499,499,0,0
4050,50,50,1,4,499,499,0,0
4100,50,50,1,4,499,499,0,0
4150,50,50,1,4,499,499,0,0
4200,50,50,1,4,499,499,0,0
4250,50,50,1,4,499,499,0,0
4300,50,50,1,4,499,499,0,0
4350,50,50,1,4,499,499,0,0
4400,50,50,1,4,499,499,0,0
4450,50,50,1,4,499,499,0,0
4500,50,50,1,4,499,499,0,0
4550,50,50,1,4,499,499,0,0
4600,50,50,1,4,499,499,0,0
4650,50,50,1,4,499,499,0,0
4700,50,50,1,4,499,499,0,0
4750,50,50,1,4,499,499,0,0
4800,50,50,1,4,499,499,0,0
4850,50,50,1,4,499,499,0,0
4900,50,50,1,4,499,499,0,0
4950,50,50,1,4,499,499,0,0
5000,50,50,1,4,499,499,0,0
5050,50,50,1,4,499,499,0,0
5100,50,50,1,4,499,499,0,0
5150,50,50,1,4,499,499,0,0
5200,50,50,1,4,499,499,0,0
5250,50,50,1,4,499,499,0,0
5300,50,50,1,4,499,499,0,0
5350,50,50,1,4,499,499,0,0
5400,50,50,1,4,499,499,0,0
5450,50,50,1,4,499,499,0,0
5500,50,50,1,4,499,499,0,0
5550,50,50,1,4,499,499,0,0
5600,50,50,1,4,499,499,0,0
5650,50,50,1,4,499,499,0,0
5700,50,50,1,4,499,499,0,0
5750,50,50,1,4,499,499,0,0
5800,50,50,1,4,499,499,0,0
5850,50,50,1,4,499,499,0,0
5900,50,50,1,4,499,499,0,0
5950,50,50,1,4,499,499,0,0
6000,50,50,1,4,499,499,0,0
6050,50,50,1,4,499,499,0,0
6100,50,50,1,4,499,499,0,0
6150,50,50,1,4,499,499,0,0
6200,50,50,1,4,499,499,0,0
6250,50,50,1,4,499,499,0,0
6300,50,50,1,4,499,499,0,0
6350,50,50,1,4,499,499,0,0
6400,50,50,1,4,499,499,0,0
6450,50,50,1,4,499,499,0,0
6500,50,50,1,4,499,499,0,0
6550,50,50,1,4,499,499,0,0
6600,50,50,1,4,499,499,0,0
6650,50,50,1,4,499,499,0,0
6700,50,50,1,4,499,499,0,0
6750,50,50,1,4,499,499,0,0
6800,50,50,1,4,499,499,0,0
6850,50,50,1,4,499,499,0,0
6900,50,50,1,4,499,499,0,0
6950,50,50,1,4,499,499,0,0
7000,50,50,1,4,499,499,0,0
7050,50,50,1,4,499,499,0,0
7100,50,50,1,4,499,499,0,0
7150,50,50,1,4,499,499,0,0
7200,50,50,1,4,499,499,0,0
7250,50,50,1,4,499,499,0,0
7300,50,50,1,4,499,499,0,0
7350,50,50,1,4,499,499,0,0
7400,50,50,1,4,499,499,0,0
7450,50,50,1,4,499,499,0,0
7500,50,50,1,4,499,499,0,0
7550,50,50,1,4,499,499,0,0
7600,50,50,1,4,499,499,0,0
7650,50,50,1,4,499,499,0,0
7700,50,50,1,4,499,499,0,0
7750,50,50,1,4,499,499,0,0
7800,50,50,1,4,499,499,0,0
7850,50,50,1,4,499,499,0,0
7900,50,50,1,4,499,499,0,0
7950,50,50,1,4,499,499,0,0
8000,50,50,1,4,499,499,0,0
8050,50,50,1,4,499,499,0,0
8100,50,50,1,4,499,499,0,0
8150,50,50,1,4,499,499,0,0
8200,50,50,1,4,499,499,0,0
8250,50,50,1,4,499,499,0,0
8300,50,50,1,4,499,499,0,0
8350,50,50,1,4,499,499,0,0
8400,50,50,1,4,499,499,0,0
8450,50,50,1,4,499,499,0,0
8500,50,50,1,4,499,499,0,0
8550,50,50,1,4,499,499,0,0
8600,50,50,1,4,499,499,0,0
8650,50,50,4,7,499,499,0,0
8700,50,50,48,56,418,400,0,0
8750,50,50,109,124,366,333,0,0
8800,50,50,161,180,383,351,0,0
8850,50,50,203,225,416,382,0,0
8900,50,50,250,267,410,399,0,0
8950,50,50,302,316,397,385,0,0
9000,50,50,359,377,377,344,0,0
9050,50,50,426,447,332,297,0,0
9100,50,50,499,522,287,251,0,0
9150,50,50,573,598,252,213,0,0
9200,50,50,646,674,222,177,0,0
9250,50,50,717,748,197,148,0,0
9300,50,50,784,818,182,129,0,0
9350,50,50,848,885,169,112,0,0
9400,50,50,908,947,164,107,0,0
9450,50,50,964,1006,164,101,0,0
9500,50,50,1017,1060,166,106,0,0
9550,50,50,1066,1110,176,114,0,0
9600,50,50,1113,1158,184,121,0,0
9650,50,50,1159,1203,191,134,0,0
9700,50,50,1204,1246,200,148,0,0
9750,50,50,1248,1288,210,161,0,0
9800,50,50,1293,1330,214,172,0,0
9850,50,50,1338,1372,221,183,0,0
9900,50,50,1385,1414,221,194,0,0
9950,50,50,1433,1458,221,198,0,0
PID_PERIOD,n=197,silent=0,min_ms=49.999,max_ms=50.000,mean_ms=50.000,min_cyc=4999933,max_cyc=5000060,mean_cyc=5000000
